skill_python,skill_javascript,skill_react,skill_nodejs,skill_mongodb,skill_design,skill_testing,skill_devops,skill_ml,skill_java,role_PM,role_Developer,role_Designer,role_QA,role_BusinessAnalyst,availability_overlap,team_size,avg_skill_level,skill_diversity,roles_covered,max_skill_gap,workload_balance_score,success_score,full_role_coverage,core_skills_present,high_availability,skill_role_alignment,success_label
0.58364064,-0.19891198,1.2669863,1.3702728,0.3856135,-0.94838005,-1.6919056,1.2649839,0.0,0.0,0.5151504,-1.9695354,0.5314095,0.48835316,-2.0539975,-1.0536792,-1.3977755,0.75673145,-0.005231433,-1.208076,0.45494914,-0.16818736,77.3499984741211,-0.66999626,-0.6269723,-0.90793604,-1.3633579,1
-0.14608407,-0.9159521,-0.9371077,-0.14598897,1.4096859,0.5092766,0.6150385,0.5257259,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,-0.26725063,1.3259393,0.25763598,0.9093975,1.2550372,-0.8686566,0.940343,99.52999877929688,1.4925456,1.5949668,-0.90793604,0.89625704,1
-0.14608407,1.2351682,1.2669863,1.3702728,0.3856135,-0.94838005,1.3840199,1.2649839,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,0.30709666,0.4180344,2.0044699,0.9093975,1.2550372,-1.25611,0.21724012,100.0,1.4925456,-0.6269723,1.1013992,1.3887372,1
1.3133653,1.2351682,1.2669863,1.3702728,-0.63845885,-0.21955173,0.6150385,-0.95279,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,1.0781354,0.4180344,1.255827,-0.005231433,1.2550372,-0.51832443,-0.94927496,100.0,1.4925456,1.5949668,1.1013992,1.301829,1
0.58364064,1.2351682,0.5322883,-0.14598897,-0.63845885,-1.6772084,0.6150385,0.5257259,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,-0.4985054,0.4180344,0.50718343,-0.005231433,1.2550372,-0.2317946,-1.2323766,100.0,1.4925456,-0.6269723,-0.90793604,0.63553244,1
-0.14608407,-1.6329923,-0.9371077,-0.14598897,-0.63845885,-1.6772084,1.3840199,-0.21353209,0.0,0.0,0.5151504,0.50773394,0.5314095,-2.0476985,-2.0539975,0.52661306,-1.3977755,-1.2396499,-0.91986036,-1.208076,-0.75729275,-0.921988,75.37000274658203,-0.66999626,-0.6269723,1.1013992,-1.3054192,1
-1.6055334,-0.19891198,-0.20240964,-0.90411985,-0.63845885,-0.94838005,-0.1539429,-0.21353209,0.0,0.0,0.5151504,-1.9695354,0.5314095,0.48835316,-2.0539975,1.0754793,-1.3977755,-1.9882933,-1.8344891,-1.208076,-0.3814397,-0.7855535,69.98999786376953,-0.66999626,-0.6269723,1.1013992,-1.1026332,0
0.58364064,-0.19891198,-0.20240964,0.61214185,0.3856135,-0.94838005,-0.9229243,0.5257259,0.0,0.0,0.5151504,0.50773394,-1.8817879,-2.0476985,0.4868555,1.2867459,-1.3977755,0.00808854,0.9093975,-1.208076,1.4340229,1.6156937,82.19000244140625,-0.66999626,-0.6269723,1.1013992,-1.160572,1
0.58364064,-0.19891198,1.2669863,0.61214185,0.3856135,1.238105,-0.9229243,1.2649839,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,-2.0539975,-0.029767998,1.3259393,1.5053744,0.9093975,0.023480583,-0.019507302,-1.5956334,100.0,-0.66999626,-0.6269723,-0.90793604,1.0411044,1
0.58364064,1.2351682,1.2669863,1.3702728,1.4096859,-0.94838005,1.3840199,-0.95279,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,0.24029432,0.4180344,1.5053744,-0.005231433,1.2550372,1.2495767,-1.5444704,100.0,1.4925456,-0.6269723,1.1013992,1.3307984,1
-0.8758088,-0.19891198,-0.20240964,-0.90411985,-0.63845885,1.238105,-1.6919056,-1.692048,0.0,0.0,0.5151504,0.50773394,-1.8817879,-2.0476985,0.4868555,-1.6681972,-1.3977755,-1.7387453,-1.8344891,-1.208076,0.8284819,-0.77020466,70.31999969482422,-0.66999626,-0.6269723,-0.90793604,-1.6530522,1
1.3133653,-0.9159521,-0.9371077,0.61214185,1.4096859,-0.94838005,-0.1539429,1.2649839,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,-0.019461818,0.4180344,0.50718343,0.9093975,1.2550372,1.2043351,-1.2255548,89.37999725341797,1.4925456,-0.6269723,-0.90793604,0.63553244,1
0.58364064,-0.19891198,0.5322883,0.61214185,-0.63845885,0.5092766,0.6150385,-0.21353209,0.0,0.0,0.5151504,-1.9695354,0.5314095,0.48835316,0.4868555,0.9388188,1.3259393,0.75673145,0.9093975,0.023480583,-1.1470662,1.4963136,100.0,-0.66999626,1.5949668,1.1013992,0.085113235,1
-0.14608407,1.2351682,-0.20240964,-0.14598897,-0.63845885,0.5092766,-0.9229243,1.2649839,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,1.4862263,0.4180344,0.50718343,0.9093975,1.2550372,0.97116697,0.8687148,100.0,1.4925456,-0.6269723,1.1013992,0.9252268,1
0.58364064,1.2351682,0.5322883,-0.14598897,-0.63845885,0.5092766,1.3840199,0.5257259,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,1.1394768,1.3259393,1.5053744,0.9093975,1.2550372,-0.19467324,-1.4506717,100.0,1.4925456,1.5949668,1.1013992,1.910187,1
-0.8758088,-1.6329923,-1.6718056,-1.6622506,-0.63845885,0.5092766,-0.1539429,1.2649839,0.0,0.0,0.5151504,-1.9695354,-1.8817879,0.48835316,0.4868555,-1.7343651,-1.3977755,-1.4891979,-1.8344891,-1.208076,1.3980619,0.19677502,54.79374885559082,-0.66999626,-0.6269723,-0.90793604,-1.6240827,0
-0.14608407,1.2351682,1.2669863,0.61214185,-0.63845885,1.238105,0.6150385,-1.692048,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,0.6398733,0.4180344,0.75673145,-0.91986036,1.2550372,0.9433261,-0.8298948,100.0,1.4925456,1.5949668,1.1013992,1.8232788,1
-0.8758088,1.2351682,0.5322883,-0.90411985,-0.63845885,0.5092766,-0.1539429,-0.95279,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,-1.1118275,0.4180344,-0.2414595,0.9093975,1.2550372,0.5268717,1.7214305,89.69000244140625,1.4925456,1.5949668,-0.90793604,1.1280125,1
-0.8758088,1.2351682,0.5322883,-0.90411985,-0.63845885,1.238105,-0.9229243,1.2649839,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,-2.0539975,0.8779353,1.3259393,0.25763598,-0.005231433,0.023480583,1.0361292,1.7418956,88.95999908447266,-0.66999626,-0.6269723,1.1013992,1.1859514,1
0.58364064,-1.6329923,-0.9371077,0.61214185,0.3856135,1.238105,-0.1539429,-0.21353209,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,-1.7003323,0.4180344,0.00808854,-0.005231433,1.2550372,1.0952911,1.1722815,82.86000061035156,1.4925456,1.5949668,-0.90793604,1.156982,1
1.3133653,0.5181281,-0.20240964,0.61214185,0.3856135,-1.6772084,-0.1539429,-0.95279,0.0,0.0,-1.9411806,0.50773394,0.5314095,0.48835316,-2.0539975,-1.5477082,-1.3977755,0.00808854,-0.005231433,-1.208076,1.1985347,1.1654599,78.95999908447266,-0.66999626,-0.6269723,-0.90793604,-0.5522142,1
-0.8758088,1.2351682,1.2669863,-0.90411985,-1.662531,1.238105,0.6150385,0.5257259,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,-0.07853481,0.4180344,0.75673145,-0.005231433,1.2550372,1.0129285,-1.4421445,100.0,1.4925456,1.5949668,-0.90793604,1.8232788,1
-0.8758088,0.5181281,1.2669863,-0.90411985,-0.63845885,1.238105,-0.9229243,-0.95279,0.0,0.0,-1.9411806,0.50773394,0.5314095,-2.0476985,0.4868555,-0.23070562,-1.3977755,-0.2414595,0.9093975,-1.208076,-0.30255702,-1.3636948,96.16999816894531,-0.66999626,-0.6269723,-0.90793604,-0.5522142,1
1.3133653,1.2351682,0.5322883,0.61214185,-0.63845885,-0.21955173,-0.1539429,1.2649839,0.0,0.0,0.5151504,-1.9695354,-1.8817879,0.48835316,-2.0539975,-1.0684668,1.3259393,1.255827,-0.005231433,-2.4396327,1.4525837,0.90964526,86.88999938964844,-0.66999626,1.5949668,-0.90793604,-1.3054192,1
0.58364064,1.2351682,-0.20240964,0.61214185,-0.63845885,-0.94838005,-0.9229243,-0.95279,0.0,0.0,0.5151504,0.50773394,-1.8817879,0.48835316,-2.0539975,-0.8477537,-1.3977755,-0.2414595,0.9093975,-1.208076,1.0164086,0.21894543,85.0199966430664,-0.66999626,-0.6269723,-0.90793604,-0.32045868,1
-0.8758088,1.2351682,0.5322883,-0.90411985,-0.63845885,0.5092766,1.3840199,0.5257259,0.0,0.0,0.5151504,0.50773394,-1.8817879,-2.0476985,0.4868555,0.6046364,1.3259393,0.75673145,0.9093975,-1.208076,0.14057824,-1.2085005,100.0,-0.66999626,1.5949668,1.1013992,-0.7839695,1
0.58364064,0.5181281,1.2669863,0.61214185,-0.63845885,0.5092766,1.3840199,-0.95279,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,-0.8503835,0.4180344,1.0062789,-0.005231433,1.2550372,1.5488669,-0.71563095,100.0,1.4925456,1.5949668,-0.90793604,1.5625535,1
1.3133653,-0.9159521,-0.9371077,1.3702728,0.3856135,-2.4060369,-0.9229243,-0.21353209,0.0,0.0,-1.9411806,0.50773394,0.5314095,0.48835316,0.4868555,-1.5490584,-0.48987058,-0.740555,-0.005231433,0.023480583,-0.7271317,0.24452709,70.0999984741211,-0.66999626,-0.6269723,-0.90793604,-1.1316026,1
-0.8758088,0.5181281,1.2669863,-0.90411985,-0.63845885,0.5092766,1.3840199,0.5257259,0.0,0.0,0.5151504,0.50773394,-1.8817879,0.48835316,-2.0539975,-0.6319604,1.3259393,0.75673145,0.9093975,-1.208076,1.7159127,1.1688707,92.7300033569336,-0.66999626,1.5949668,-0.90793604,0.37480754,1
-0.14608407,0.5181281,0.5322883,-0.14598897,-0.63845885,1.238105,0.6150385,-0.95279,0.0,0.0,0.5151504,0.50773394,0.5314095,-2.0476985,-2.0539975,0.65233487,1.3259393,0.50718343,0.9093975,-1.208076,0.47931,1.6907327,100.0,-0.66999626,1.5949668,1.1013992,0.34583816,1
-0.8758088,1.2351682,1.2669863,-0.90411985,-0.63845885,0.5092766,1.3840199,-0.95279,0.0,0.0,-1.9411806,0.50773394,0.5314095,0.48835316,0.4868555,-1.2070495,1.3259393,0.25763598,-0.005231433,0.023480583,-1.114585,0.53956664,100.0,-0.66999626,1.5949668,-0.90793604,0.89625704,1
-0.14608407,-1.6329923,-0.9371077,-0.14598897,1.4096859,1.238105,1.3840199,0.5257259,0.0,0.0,0.5151504,-1.9695354,0.5314095,0.48835316,0.4868555,-0.24817793,1.3259393,0.50718343,-0.005231433,0.023480583,0.28326318,0.7425129,86.81999969482422,-0.66999626,1.5949668,-0.90793604,0.63553244,1
-0.8758088,1.2351682,1.2669863,-1.6622506,-0.63845885,1.238105,0.6150385,0.5257259,0.0,0.0,0.5151504,-1.9695354,-1.8817879,0.48835316,0.4868555,0.97756004,1.3259393,0.75673145,-0.005231433,-1.208076,-0.10883027,-0.024931157,99.48999786376953,-0.66999626,1.5949668,1.1013992,-1.0736638,1
-0.14608407,0.5181281,1.2669863,-0.14598897,-0.63845885,-1.6772084,-0.9229243,-0.95279,0.0,0.0,-1.9411806,0.50773394,0.5314095,0.48835316,-2.0539975,0.055170517,-1.3977755,-0.740555,-0.005231433,-1.208076,-0.48468325,0.53615564,78.66000366210938,-0.66999626,-0.6269723,-0.90793604,-1.1316026,1
-0.14608407,1.2351682,1.2669863,-0.14598897,1.4096859,-0.21955173,-0.9229243,0.5257259,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,1.2924038,0.4180344,1.0062789,0.9093975,1.2550372,0.008333715,0.24452709,100.0,1.4925456,-0.6269723,1.1013992,0.69347125,1
0.58364064,1.2351682,0.5322883,-0.14598897,-0.63845885,-0.94838005,1.3840199,-0.95279,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,0.6920367,0.4180344,0.00808854,-0.91986036,1.2550372,-0.7700532,0.6094893,100.0,1.4925456,-0.6269723,1.1013992,1.156982,1
-0.14608407,0.5181281,1.2669863,1.3702728,1.4096859,-0.94838005,-0.9229243,-0.21353209,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,0.30620384,0.4180344,0.75673145,0.9093975,1.2550372,0.16957921,1.2302663,97.05999755859375,1.4925456,-0.6269723,1.1013992,0.37480754,1
1.3133653,-2.3500323,-0.9371077,0.61214185,1.4096859,-0.21955173,-0.1539429,-0.95279,0.0,0.0,0.5151504,0.50773394,0.5314095,-2.0476985,0.4868555,0.10163255,-0.48987058,-0.49100694,-0.005231433,0.023480583,-0.8477758,0.91135055,89.38999938964844,-0.66999626,1.5949668,-0.90793604,-0.059734095,1
1.3133653,0.5181281,1.2669863,-0.14598897,0.3856135,-0.21955173,-0.9229243,0.5257259,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,1.0057511,0.4180344,1.0062789,0.9093975,1.2550372,-0.45684236,0.6862337,100.0,1.4925456,-0.6269723,1.1013992,0.69347125,1
-0.14608407,-1.6329923,-0.9371077,1.3702728,1.4096859,0.5092766,0.6150385,-0.21353209,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,1.0293175,0.4180344,0.25763598,-0.005231433,1.2550372,1.0871708,0.012588358,93.62000274658203,1.4925456,1.5949668,1.1013992,1.4756457,1
-0.8758088,1.2351682,1.2669863,-1.6622506,-0.63845885,1.238105,-0.9229243,-0.95279,0.0,0.0,-1.9411806,0.50773394,-1.8817879,0.48835316,0.4868555,1.0619433,-1.3977755,-0.740555,-1.8344891,-1.208076,1.256537,-0.86059254,82.4800033569336,-0.66999626,-0.6269723,1.1013992,-1.1316026,1
0.58364064,1.2351682,1.2669863,1.3702728,0.3856135,-0.94838005,1.3840199,-0.95279,0.0,0.0,0.5151504,0.50773394,-1.8817879,0.48835316,0.4868555,0.7758981,-0.48987058,1.255827,-0.005231433,0.023480583,-0.90693796,0.7578619,100.0,-0.66999626,-0.6269723,1.1013992,0.7224403,1
0.58364064,0.5181281,1.2669863,-0.14598897,-0.63845885,-0.94838005,1.3840199,1.2649839,0.0,0.0,0.5151504,0.50773394,-1.8817879,0.48835316,0.4868555,-1.0587678,1.3259393,1.0062789,-0.005231433,0.023480583,-0.26891583,0.12855762,100.0,-0.66999626,-0.6269723,-0.90793604,0.40377694,1
0.58364064,1.2351682,1.2669863,1.3702728,1.4096859,-0.21955173,-0.9229243,0.5257259,0.0,0.0,-1.9411806,-1.9695354,0.5314095,0.48835316,0.4868555,-0.3827587,1.3259393,1.5053744,-0.005231433,-1.208076,-1.2213088,0.19165868,95.06999969482422,-0.66999626,-0.6269723,-0.90793604,-1.710991,1
-0.8758088,1.2351682,0.5322883,-0.90411985,-0.63845885,-0.94838005,-0.9229243,-0.95279,0.0,0.0,0.5151504,-1.9695354,-1.8817879,0.48835316,0.4868555,-1.3829882,-1.3977755,-0.99010247,0.9093975,-1.208076,-1.3500731,-1.4285012,77.5999984741211,-0.66999626,-0.6269723,-0.90793604,-1.8558382,1
1.3133653,1.2351682,-0.20240964,0.61214185,1.4096859,-0.94838005,-0.1539429,0.5257259,0.0,0.0,0.5151504,-1.9695354,0.5314095,0.48835316,0.4868555,0.32369614,-0.48987058,1.0062789,-0.005231433,0.023480583,-1.4939182,-0.8401274,100.0,-0.66999626,-0.6269723,1.1013992,-0.75499994,1
-0.14608407,1.2351682,-0.20240964,-0.14598897,0.3856135,-0.94838005,-0.9229243,-0.21353209,0.0,0.0,-1.9411806,0.50773394,-1.8817879,0.48835316,0.4868555,-0.7853492,-1.3977755,-0.49100694,-0.005231433,-1.208076,0.25542217,1.6378644,72.80999755859375,-0.66999626,-0.6269723,-0.90793604,-1.1316026,1
-0.14608407,-0.9159521,-0.9371077,-0.14598897,0.3856135,1.238105,-1.6919056,1.2649839,0.0,0.0,0.5151504,-1.9695354,0.5314095,0.48835316,0.4868555,-1.6748506,-0.48987058,-0.2414595,-0.005231433,0.023480583,-1.6099223,-1.4046252,79.58999633789062,-0.66999626,-0.6269723,-0.90793604,-0.61015296,1
1.3133653,1.2351682,1.2669863,1.3702728,-0.63845885,-0.21955173,1.3840199,-0.21353209,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,-1.0149379,0.4180344,1.7549219,-0.005231433,1.2550372,-1.026422,0.9420483,100.0,1.4925456,1.5949668,-0.90793604,1.6494625,1
0.58364064,-0.19891198,-0.20240964,0.61214185,1.4096859,1.238105,-1.6919056,1.2649839,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,-2.0539975,0.4616958,1.3259393,1.0062789,-0.005231433,0.023480583,0.04545493,-1.4745477,98.33000183105469,-0.66999626,-0.6269723,1.1013992,0.69347125,1
-0.8758088,1.2351682,0.5322883,-0.90411985,-0.63845885,1.238105,-0.9229243,-1.692048,0.0,0.0,0.5151504,0.50773394,-1.8817879,0.48835316,0.4868555,0.7156397,-0.48987058,-0.49100694,-0.005231433,0.023480583,-0.40928072,1.5508873,94.76000213623047,-0.66999626,-0.6269723,1.1013992,-0.34942824,1
-0.8758088,1.2351682,0.5322883,-0.90411985,-0.63845885,-0.94838005,0.6150385,-0.95279,0.0,0.0,0.5151504,-1.9695354,-1.8817879,0.48835316,0.4868555,-0.95465976,-1.3977755,-0.740555,-0.005231433,-1.208076,1.6231096,-1.1181126,80.23999786376953,-0.66999626,-0.6269723,-0.90793604,-1.2474804,1
0.58364064,1.2351682,1.2669863,-0.14598897,1.4096859,0.5092766,-0.1539429,-0.95279,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,0.96346873,0.4180344,1.255827,0.9093975,1.2550372,1.3841412,1.3615845,100.0,1.4925456,1.5949668,1.1013992,1.301829,1
1.3133653,0.5181281,0.5322883,1.3702728,-0.63845885,-0.94838005,-0.9229243,-0.21353209,0.0,0.0,0.5151504,0.50773394,0.5314095,-2.0476985,0.4868555,-0.32625172,-0.48987058,0.25763598,-0.005231433,0.023480583,1.178814,0.13537946,85.76000213623047,-0.66999626,-0.6269723,-0.90793604,-0.26251987,1
-1.6055334,1.2351682,-0.20240964,-1.6622506,-1.662531,0.5092766,0.6150385,1.2649839,0.0,0.0,0.5151504,0.50773394,0.5314095,-2.0476985,0.4868555,-1.756591,1.3259393,-0.2414595,-1.8344891,0.023480583,-0.91273814,-1.3807491,89.22000122070312,-0.66999626,1.5949668,-0.90793604,0.25892997,1
-1.6055334,-0.9159521,-0.9371077,-0.90411985,-0.63845885,1.238105,0.6150385,-0.21353209,0.0,0.0,0.5151504,-1.9695354,0.5314095,0.48835316,0.4868555,-0.16377181,1.3259393,-1.2396499,-0.91986036,0.023480583,-1.1609867,0.8908855,75.0999984741211,-0.66999626,-0.6269723,-0.90793604,0.14305203,1
0.58364064,1.2351682,1.2669863,0.61214185,1.4096859,1.238105,-0.9229243,-0.95279,0.0,0.0,0.5151504,-1.9695354,0.5314095,0.48835316,0.4868555,0.23489411,1.3259393,1.5053744,0.9093975,0.023480583,1.6416703,0.06375125,100.0,-0.66999626,-0.6269723,1.1013992,-0.11767289,1
1.3133653,-0.19891198,1.2669863,0.61214185,1.4096859,1.238105,-0.9229243,1.2649839,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,-0.05931212,0.4180344,2.0044699,0.9093975,1.2550372,1.3632606,0.49010906,100.0,1.4925456,-0.6269723,-0.90793604,1.3887372,1
-0.8758088,1.2351682,1.2669863,-0.90411985,-0.63845885,-0.21955173,-0.1539429,-1.692048,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,0.38402468,0.4180344,-0.740555,-0.91986036,1.2550372,-0.4719229,-0.7616775,100.0,1.4925456,1.5949668,1.1013992,0.7803795,1
-0.8758088,-1.6329923,-0.9371077,-0.90411985,-0.63845885,1.238105,1.3840199,0.5257259,0.0,0.0,0.5151504,-1.9695354,-1.8817879,0.48835316,0.4868555,0.30172902,-1.3977755,-0.740555,-0.91986036,-1.208076,-0.3814397,0.7254586,79.5199966430664,-0.66999626,-0.6269723,1.1013992,-0.957786,1
-0.8758088,-0.9159521,-0.9371077,-0.90411985,-0.63845885,1.238105,0.6150385,-0.95279,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,0.19287346,0.4180344,-0.99010247,0.9093975,1.2550372,-0.31763756,-1.4711369,86.88999938964844,1.4925456,-0.6269723,-0.90793604,0.75141007,1
0.58364064,-0.9159521,-0.9371077,0.61214185,1.4096859,1.238105,-1.6919056,-0.95279,0.0,0.0,0.5151504,-1.9695354,0.5314095,0.48835316,0.4868555,0.21217245,-0.48987058,-0.2414595,-0.005231433,0.023480583,0.7298787,-0.56043667,78.4800033569336,-0.66999626,-0.6269723,1.1013992,-0.61015296,1
-0.8758088,1.2351682,1.2669863,-1.6622506,-1.662531,-0.21955173,1.3840199,-0.95279,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,1.0950327,0.4180344,-0.2414595,-0.91986036,1.2550372,1.5337864,-1.605866,100.0,1.4925456,1.5949668,1.1013992,1.4177068,1
1.3133653,1.2351682,1.2669863,1.3702728,-0.63845885,-0.94838005,-0.9229243,-0.95279,0.0,0.0,0.5151504,0.50773394,-1.8817879,0.48835316,0.4868555,-0.46416068,1.3259393,0.50718343,-0.005231433,0.023480583,-1.2398695,-0.045396376,93.69999694824219,-0.66999626,-0.6269723,-0.90793604,-0.23355047,1
-0.14608407,-0.9159521,-0.9371077,-0.14598897,0.3856135,1.238105,-0.9229243,1.2649839,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,-1.4705367,0.4180344,0.00808854,0.9093975,1.2550372,-0.3640391,-1.5035402,93.1500015258789,1.4925456,-0.6269723,-0.90793604,0.5775933,1
0.58364064,-0.9159521,-0.9371077,1.3702728,0.3856135,0.5092766,-0.9229243,1.2649839,0.0,0.0,0.5151504,-1.9695354,0.5314095,0.48835316,0.4868555,-1.2833711,1.3259393,0.50718343,0.9093975,0.023480583,-0.4522021,-1.4933076,86.58999633789062,-0.66999626,-0.6269723,-0.90793604,-0.5232446,1
-2.335258,1.2351682,0.5322883,-0.90411985,-1.662531,0.5092766,-0.9229243,-1.692048,0.0,0.0,-1.9411806,0.50773394,-1.8817879,0.48835316,0.4868555,1.2680632,-1.3977755,-1.4891979,-1.8344891,-1.208076,0.97116697,-0.53144425,88.38999938964844,-0.66999626,-0.6269723,1.1013992,-1.1316026,1
-0.8758088,1.2351682,1.2669863,-0.90411985,-0.63845885,1.238105,-0.1539429,-0.95279,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,-2.0539975,-0.9364405,-0.48987058,0.25763598,0.9093975,0.023480583,-1.1169052,-1.3551676,92.62999725341797,-0.66999626,1.5949668,-0.90793604,1.4756457,1
1.3133653,-1.6329923,-0.9371077,1.3702728,-0.63845885,0.5092766,1.3840199,-0.95279,0.0,0.0,-1.9411806,0.50773394,0.5314095,0.48835316,0.4868555,0.12972537,-0.48987058,0.00808854,-0.91986036,0.023480583,1.4583837,-0.5553203,76.06999969482422,-0.66999626,1.5949668,-0.90793604,0.89625704,1
-1.6055334,0.5181281,1.2669863,-0.90411985,-0.63845885,-0.94838005,0.6150385,1.2649839,0.0,0.0,0.5151504,0.50773394,0.5314095,-2.0476985,0.4868555,0.16541164,-0.48987058,0.00808854,-0.005231433,0.023480583,0.23802158,-1.4677261,90.41000366210938,-0.66999626,-0.6269723,-0.90793604,-0.5811836,1
1.3133653,-0.9159521,-0.9371077,0.61214185,0.3856135,1.238105,1.3840199,0.5257259,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,0.29550117,0.4180344,1.0062789,-0.005231433,1.2550372,-0.5206445,0.79026496,100.0,1.4925456,1.5949668,1.1013992,2.1419423,1
1.3133653,-0.9159521,-1.6718056,0.61214185,1.4096859,-0.94838005,0.6150385,0.5257259,0.0,0.0,0.5151504,-1.9695354,0.5314095,-2.0476985,0.4868555,1.1387796,1.3259393,0.25763598,-0.005231433,-1.208076,1.2031751,-0.9799727,86.16999816894531,-0.66999626,-0.6269723,1.1013992,-1.710991,1
1.3133653,-0.9159521,-0.9371077,1.3702728,1.4096859,-0.21955173,0.6150385,1.2649839,0.0,0.0,0.5151504,0.50773394,0.5314095,-2.0476985,0.4868555,1.4330918,-0.48987058,1.0062789,-0.005231433,0.023480583,1.6149894,-1.6109823,95.16000366210938,-0.66999626,1.5949668,1.1013992,0.11408263,1
1.3133653,0.5181281,0.5322883,0.61214185,1.4096859,-0.94838005,0.6150385,-0.95279,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,0.5704739,0.4180344,1.0062789,0.9093975,1.2550372,1.4537436,0.48669824,100.0,1.4925456,-0.6269723,1.1013992,0.9831656,1
-1.6055334,-1.6329923,-0.9371077,-0.90411985,-1.662531,-0.94838005,0.6150385,1.2649839,0.0,0.0,-1.9411806,-1.9695354,0.5314095,0.48835316,-2.0539975,-0.90529877,1.3259393,-1.9882933,-2.749118,-2.4396327,1.032649,0.06716207,54.79374885559082,-0.66999626,-0.6269723,-0.90793604,-1.4212967,0
-0.14608407,0.5181281,0.5322883,1.3702728,-0.63845885,0.5092766,1.3840199,-0.95279,0.0,0.0,0.5151504,0.50773394,0.5314095,-2.0476985,0.4868555,-0.7482806,-0.48987058,1.0062789,0.9093975,0.023480583,-0.24803509,-1.2409037,100.0,-0.66999626,1.5949668,-0.90793604,0.40377694,1
-0.8758088,1.2351682,1.2669863,-0.90411985,-0.63845885,-0.94838005,-0.1539429,0.5257259,0.0,0.0,0.5151504,-1.9695354,-1.8817879,0.48835316,-2.0539975,0.2550774,1.3259393,-0.2414595,-0.005231433,-2.4396327,-1.6980852,1.5167787,89.47000122070312,-0.66999626,-0.6269723,1.1013992,-1.4792355,1
-0.14608407,-1.6329923,-2.4065037,1.3702728,1.4096859,0.5092766,-0.1539429,-0.95279,0.0,0.0,0.5151504,0.50773394,-1.8817879,-2.0476985,0.4868555,-0.372454,-1.3977755,-0.740555,-0.91986036,-1.208076,-0.2317946,-0.35749024,76.04000091552734,-0.66999626,1.5949668,-0.90793604,-0.957786,1
1.3133653,-0.9159521,-0.9371077,1.3702728,0.3856135,-1.6772084,-0.1539429,0.5257259,0.0,0.0,0.5151504,-1.9695354,0.5314095,0.48835316,0.4868555,0.79612595,-0.48987058,-0.49100694,-1.8344891,0.023480583,-1.0600632,0.3860778,84.26000213623047,-0.66999626,-0.6269723,1.1013992,-1.218511,1
-0.8758088,-0.9159521,-1.6718056,-0.90411985,-0.63845885,1.238105,0.6150385,-0.21353209,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,-2.0539975,-1.1574935,-0.48987058,-0.99010247,-0.005231433,0.023480583,-0.25731543,0.5634426,74.1500015258789,-0.66999626,-0.6269723,-0.90793604,0.75141007,1
-0.14608407,1.2351682,1.2669863,-0.14598897,0.3856135,-0.94838005,-0.1539429,-0.21353209,0.0,0.0,0.5151504,0.50773394,-1.8817879,0.48835316,0.4868555,1.3559772,1.3259393,0.50718343,0.9093975,0.023480583,-1.114585,-0.5774909,100.0,-0.66999626,-0.6269723,1.1013992,0.05614384,1
